00002AF900001000800000805F9B34FB	Generic Level
00002AFA00001000800000805F9B34FB	Global Trade Item Number
00002AFB00001000800000805F9B34FB	Illuminance
00002AFC00001000800000805F9B34FB	Luminous Efficacy
00002AFD00001000800000805F9B34FB	Luminous Energy
00002AFE00001000800000805F9B34FB	Luminous Exposure
00002AFF00001000800000805F9B34FB	Luminous Flux
00002B0000001000800000805F9B34FB	Luminous Flux Range
00002B0100001000800000805F9B34FB	Luminous Intensity
00002B0200001000800000805F9B34FB	B02 Mass Flow
00002B0300001000800000805F9B34FB	Perceived Lightness
00002B0400001000800000805F9B34FB	Percentage 8
00002B0500001000800000805F9B34FB	Power
00002B0600001000800000805F9B34FB	Power Specification
00002B0700001000800000805F9B34FB	Relative Runtime In A Current Range
00002B0800001000800000805F9B34FB	Relative Runtime In A Generic Level Range
00002B0900001000800000805F9B34FB	Relative Value In A Voltage Range
00002B0A00001000800000805F9B34FB	Relative Value In An Illuminance Range
00002B0B00001000800000805F9B34FB	Relative Value In A Period Of Day
00002B0C00001000800000805F9B34FB	Relative Value In A Temperature Range
00002B0D00001000800000805F9B34FB	Temperature 8
00002B0E00001000800000805F9B34FB	Temperature 8 In A Period Of Day
00002B0F00001000800000805F9B34FB	Temperature 8 Statistics
00002B1000001000800000805F9B34FB	Temperature Range
00002B1100001000800000805F9B34FB	Temperature Statistics
00002B1200001000800000805F9B34FB	Time Decihour 8
00002B1300001000800000805F9B34FB	Time Exponential 8
00002B1400001000800000805F9B34FB	Time Hour 24
00002B1500001000800000805F9B34FB	Time Millisecond 24
00002B1600001000800000805F9B34FB	Time Second 16
00002B1700001000800000805F9B34FB	Time Second 8
00002B1800001000800000805F9B34FB	Voltage
00002B1900001000800000805F9B34FB	Voltage Specification
00002B1A00001000800000805F9B34FB	Voltage Statistics
00002B1B00001000800000805F9B34FB	Volume Flow
00002B1C00001000800000805F9B34FB	Chromaticity Coordinate
00002B1D00001000800000805F9B34FB	RC Feature
00002B1E00001000800000805F9B34FB	RC Settings
00002B1F00001000800000805F9B34FB	Reconnection Configuration Control Point
00002B2000001000800000805F9B34FB	IDD Status Changed
00002B2100001000800000805F9B34FB	IDD Status
00002B2200001000800000805F9B34FB	IDD Annunciation Status
00002B2300001000800000805F9B34FB	IDD Features
00002B2400001000800000805F9B34FB	IDD Status Reader Control Point
00002B2500001000800000805F9B34FB	IDD Command Control Point
00002B2600001000800000805F9B34FB	IDD Command Data
00002B2700001000800000805F9B34FB	IDD Record Access Control Point
00002B2800001000800000805F9B34FB	IDD History Data
00002B2900001000800000805F9B34FB	Client Supported Features
00002B2A00001000800000805F9B34FB	Database Hash
00002B2B00001000800000805F9B34FB	BSS Control Point
00002B2C00001000800000805F9B34FB	BSS Response
00002B2D00001000800000805F9B34FB	Emergency ID
00002B2E00001000800000805F9B34FB	Emergency Text
00002B3400001000800000805F9B34FB	Enhanced Blood Pressure Measurement
00002B3500001000800000805F9B34FB	Enhanced Intermediate Cuff Pressure
00002B3600001000800000805F9B34FB	Blood Pressure Record
00002B3800001000800000805F9B34FB	BR-EDR Handover Data
00002B3900001000800000805F9B34FB	Bluetooth SIG Data
00002B3A00001000800000805F9B34FB	Server Supported Features
00002B3B00001000800000805F9B34FB	Physical Activity Monitor Features
00002B3C00001000800000805F9B34FB	General Activity Instantaneous Data
00002B3D00001000800000805F9B34FB	General Activity Summary Data
00002B3E00001000800000805F9B34FB	CardioRespiratory Activity Instantaneous Data
00002B3F00001000800000805F9B34FB	CardioRespiratory Activity Summary Data
00002B4000001000800000805F9B34FB	Step Counter Activity Summary Data
00002B4100001000800000805F9B34FB	Sleep Activity Instantaneous Data
00002B4200001000800000805F9B34FB	Sleep Activity Summary Data
00002B4300001000800000805F9B34FB	Physical Activity Monitor Control Point
00002B4400001000800000805F9B34FB	Activity Current Session
00002B4500001000800000805F9B34FB	Physical Activity Session Descriptor
00002B4600001000800000805F9B34FB	Preferred Units
00002B4700001000800000805F9B34FB	High Resolution Height
00002B4800001000800000805F9B34FB	Middle Name
00002B4900001000800000805F9B34FB	Stride Length
00002B4A00001000800000805F9B34FB	Handedness
00002B4B00001000800000805F9B34FB	Device Wearing Position
00002B4C00001000800000805F9B34FB	Four Zone Heart Rate Limits
00002B4D00001000800000805F9B34FB	High Intensity Exercise Threshold
00002B4E00001000800000805F9B34FB	Activity Goal
00002B4F00001000800000805F9B34FB	Sedentary Interval Notification
00002B5000001000800000805F9B34FB	Caloric Intake
00002B5100001000800000805F9B34FB	TMAP Role
00002B7700001000800000805F9B34FB	Audio Input State
00002B7800001000800000805F9B34FB	Gain Settings Attribute
00002B7900001000800000805F9B34FB	Audio Input Type
00002B7A00001000800000805F9B34FB	Audio Input Status
00002B7B00001000800000805F9B34FB	Audio Input Control Point
00002B7C00001000800000805F9B34FB	Audio Input Description
00002B7D00001000800000805F9B34FB	Volume State
00002B7E00001000800000805F9B34FB	Volume Control Point
00002B7F00001000800000805F9B34FB	Volume Flags
00002B8000001000800000805F9B34FB	Volume Offset State
00002B8100001000800000805F9B34FB	Audio Location
00002B8200001000800000805F9B34FB	Volume Offset Control Point
00002B8300001000800000805F9B34FB	Audio Output Description
00002B8400001000800000805F9B34FB	Set Identity Resolving Key
00002B8500001000800000805F9B34FB	Coordinated Set Size
00002B8600001000800000805F9B34FB	Set Member Lock
00002B8700001000800000805F9B34FB	Set Member Rank
00002B8C00001000800000805F9B34FB	Carbon Dioxide Concentration
00002B8E00001000800000805F9B34FB	Device Time Feature
00002B8F00001000800000805F9B34FB	Device Time Parameters
00002B9000001000800000805F9B34FB	Device Time
00002B9100001000800000805F9B34FB	Device Time Control Point
00002B9200001000800000805F9B34FB	Time Change Log Data
00002B9300001000800000805F9B34FB	Media Player Name
00002B9400001000800000805F9B34FB	Media Player Icon Object ID
00002B9500001000800000805F9B34FB	Media Player Icon URL
00002B9600001000800000805F9B34FB	Track Changed
00002B9700001000800000805F9B34FB	Track Title
00002B9800001000800000805F9B34FB	Track Duration
00002B9900001000800000805F9B34FB	Track Position
00002B9A00001000800000805F9B34FB	Playback Speed
00002B9B00001000800000805F9B34FB	Seeking Speed
00002B9C00001000800000805F9B34FB	Current Track Segments Object ID
00002B9D00001000800000805F9B34FB	Current Track Object ID
00002B9E00001000800000805F9B34FB	Next Track Object ID
00002B9F00001000800000805F9B34FB	Parent Group Object ID
00002BA000001000800000805F9B34FB	Current Group Object ID
00002BA100001000800000805F9B34FB	Playing Order
00002BA200001000800000805F9B34FB	Playing Orders Supported
00002BA300001000800000805F9B34FB	Media State
00002BA400001000800000805F9B34FB	Media Control Point
00002BA500001000800000805F9B34FB	Media Control Point Opcodes Supported
00002BA600001000800000805F9B34FB	Search Results Object ID
00002BA700001000800000805F9B34FB	Search Control Point
00002BA900001000800000805F9B34FB	Media Player Icon Object Type
00002BAA00001000800000805F9B34FB	Track Segments Object Type
00002BAB00001000800000805F9B34FB	Track Object Type
00002BAC00001000800000805F9B34FB	Group Object Type
00002BAD00001000800000805F9B34FB	Constant Tone Extension Enable
00002BAE00001000800000805F9B34FB	Advertising Constant Tone Extension Minimum Length
00002BAF00001000800000805F9B34FB	Advertising Constant Tone Extension Minimum Transmit Count
00002BB000001000800000805F9B34FB	Advertising Constant Tone Extension Transmit Duration
00002BB100001000800000805F9B34FB	Advertising Constant Tone Extension Interval
00002BB200001000800000805F9B34FB	Advertising Constant Tone Extension PHY
00002BB300001000800000805F9B34FB	Bearer Provider Name
00002BB400001000800000805F9B34FB	Bearer UCI
00002BB500001000800000805F9B34FB	Bearer Technology
00002BB600001000800000805F9B34FB	Bearer URI Schemes Supported List
00002BB700001000800000805F9B34FB	Bearer Signal Strength
00002BB800001000800000805F9B34FB	Bearer Signal Strength Reporting Interval
00002BB900001000800000805F9B34FB	Bearer List Current Calls
00002BBA00001000800000805F9B34FB	Content Control ID
00002BBB00001000800000805F9B34FB	Status Flags
00002BBC00001000800000805F9B34FB	Incoming Call Target Bearer URI
00002BBD00001000800000805F9B34FB	Call State
00002BBE00001000800000805F9B34FB	Call Control Point
00002BBF00001000800000805F9B34FB	Call Control Point Optional Opcodes
00002BC000001000800000805F9B34FB	Termination Reason
00002BC100001000800000805F9B34FB	Incoming Call
00002BC200001000800000805F9B34FB	Call Friendly Name
00002BC300001000800000805F9B34FB	Mute
00002BC400001000800000805F9B34FB	Sink ASE
00002BC500001000800000805F9B34FB	Source ASE
00002BC600001000800000805F9B34FB	ASE Control Point
00002BC700001000800000805F9B34FB	Broadcast Audio Scan Control Point
00002BC800001000800000805F9B34FB	Broadcast Receive State
00002BC900001000800000805F9B34FB	Sink PAC
00002BCA00001000800000805F9B34FB	Sink Audio Locations
00002BCB00001000800000805F9B34FB	Source PAC
00002BCC00001000800000805F9B34FB	Source Audio Locations
00002BCD00001000800000805F9B34FB	Available Audio Contexts
00002BCE00001000800000805F9B34FB	Supported Audio Contexts
00002BCF00001000800000805F9B34FB	Ammonia Concentration
00002BD000001000800000805F9B34FB	Carbon Monoxide Concentration
